Screen Name;Is_Bot ( 1 for Bot / 0 for Human)
@sst5T;0
@asyadac;1
@iSHABASH;1
@khamisalhofmkpe;1
@khodairkhaynorr;1
@aadeb1127;1
@alolygabrmrmg;1
@3onK6;0
@yosefshayealiwc;1
@hassanalgsona;1
@sadeghalhusaini;1
@moslembeshrztxm;1
@abedalraheemal1;1
@nawaf9887;0
@yehiarefayfizm;1
@alwalidgasecvmm;1
@Kemmooalharbi;1
@7ageg;1
@magedrobaeypwbp;1
@alsabaya3iiemak;1
@mogbel77;0
@dubaipost;0
@Ga3ferGamal;1
@salmanalkaswgjn;1
@UNNewsArabic;1
@M_ALMORDI;1
@ahkh74;0
@albederi3;0
@sororesanfnhqup;1
@MoneraSaleh466;1
@Khaled93233518;1
@kitchennet_ksa;0
@yahiaowaidmpcm;1
@alamat_sa;1
@abdelbaribexnak;1
@kasemalrebhglze;1
@3sirai;1
@SaeedHamid7;0
@abdallahyahgbdw;1
@almuaslat;0
@CELEBRITIES100k;0
@gabara_el3seri4;1
@hamedmarmyjmenu;1
@yonessahliervd;1
@Liberland_A;0
@mortadaaslaciez;1
@omarkhawagixkph;1
@elsi5aan;1
@DrAmal93;0
@bekhitsharaeknu;1
@PrinceSul6an;1
@khadijarahali;1
@yosefbenhadnmvz;1
@abdlerahmanmyog;1
@tamerzayyatzymr;1
@fayedhakmylmkk;1
@magednazirtako;1
@ElbaderMali7n;1
@abdo_elgbren;1
@W_and_E;0
@samibentaladeba;1
@magedsefeddurzn;1
@mazenalsolsmi;0
@khaezamhuei;1
@HhmdddDosreee;1
@yasser60901;1
@shadizobaidbmqe;1
@fahdmagedyctacc;1
@AlwhebiyYahya2;1
@FaisalMasfar;1
@fouadmoteablahb;1
@marwanaslamfrmd;1
@bayansowaidvrda;1
@omarshohaibcypa;1
@mubearkejewi;1
@96655555555;0
@i_2iu;1
@AlroogyMansur;1
@MhmddQasemmm;1
@iquick_ws;1
@M3amarMahdy;1
@AhmadTahacello;0
@ismailmohamedl;1
@hazem_MohammedM;0
@sa33aedosman787;1
@el7areshan;1
@AlmuramS;0
@ALAwja_hakrs;1
@bekhitbederfxqx;1
@zaherkabdyuvjgh;1
@farhandahhaubvh;1
@tahersowaiduilj;1
@meshaelabogejzd;1
@ghassanalshkfuo;1
@radiahedabedbl;1
@khedraffartgdiz;1
@yoneszibanykcaz;1
@mohannadgrejwld;1
@buazwz;1
@galalmohalennhw;1
@olad1122olad;1
@haifia_elrmeh45;1
@1vQji;1
@hamidshahraxafs;1
@Saudiame;1
@m7md_els3dat343;1
@warhanbengoyaih;1
@ragehsharahfhsb;1
@abbasmeabadblfq;1
@mubearkaekia;1
@S_S3863;1
@da_h7;0
@heshamrefaeiwpf;1
@sororarkaniwvms;1
@wa_grp;0
@baselhedadytzcj;1
@walidazzazbxkyc;1
@akramgoghimsbpv;1
@masmashhoral;1
@ibrahimbenaipkz;1
@sefeddeinfefljj;1
@saifawamymiyyej;1
@alysodaisyqonba;1
@hassanuhairi1;1
@makbolsahliaafn;1
@abbasdakhilygty;1
@aymnkrkshan6;1
@hady_zezo;1
@matarharbyhgzz;1
@Rafahgroup;0
@rizkallahtille1;1
@rashideaanziu;1
@zekrynadimjnncj;1
@alderaq8;1
@zafertwigryipkh;1
@HBXOcTnU38Nlsjg;1
@hamadaghobevwtv;1
@hdahfadel;1
@hassan_elswedan;1
@HessinElmawash;1
@dr0amal333;0
@hussein4411;1
@awwadghafismdea;1
@saidkhamisqtacn;1
@faisalfahdfais3;1
@shoaibberghavlq;1
@saeghselelyygvc;1
@a_isa2009;0
@isma3el_ba3essa;1
@SAM12317;0
@solomonqurmla1;1
@RashedBakry;1
@edrismorbaoudoq;1
@mohammedottoerw;1
@baselbaqernwfo;1
@Aliajamy;1
@iShareAds;0
@wesamdahhamnxjs;1
@abutaleb_ab;0
@norghalebltxheo;1
@hosamlafiyxmc;1
@MahgobGameel;1
@aldoskiy;1
@tobedifferent08;0
@jassar_qh;1
@khdega_elshdedi;1
@naifabdulrahma8;1
@azzammoshelqllo;1
@k_khalifal;1
@hamaag20333;1
@mahamedabomtkoj;1
@QadiO;0
@Almisehal;0
@fawwazathathswd;1
@FrasElmhnaa;1
@alshayaak22;1
@farrasnofallcui;1
@defallahkhoozox;1
@khaireddineroub;1
@khalafrowainpcj;1
@aidbelloshypdnw;1
@rohane_j;0
@moazbarhomivapa;1
@radeesayaaf474;1
@dughaymn2000;0
@SaeddAhms;1
@abdlrahmankolee;1
@MOHAMADKSAAD;0
@mbhalanzi;1
@nawwafataifwbwk;1
@688Mohamed;1
@elzaharan_564;1
@khalafhassavgot;1
@banderamodiafxs;1
@abdarhmaeanemti;1
@akmonaiwer3;1
@hasinkebeshnwex;1
@shoaibazzamruce;1
@sa3diaelm7modi4;1
@mashrymh;1
@gehadhendigjmwr;1
@salehsahlickfed;1
@ebrahimdakhtxad;1
@reyadmeatabiyyx;1
@AAlqasime;1
@moradhelebyiysp;1
@afnan_elfawzane;1
@hasingaserslgdp;1
@sotoffeqeryjbhx;1
@hendd_maneff56;1
@norsaedanhkfnzk;1
@wasimomashsamh;1
@mohamme30561246;1
@salehussein87;1
@hamadaan_anyafa;1
@abbassowaidtfem;1
@alsofayanii22;1
@sakrbelelahkmhi;1
@turkibenatezojw;1
@adr4__________;0
@Behlool_qtr;0
@AlarabyTV;0
@TeslaKsaClub;1
@alwalidgreddmmb;1
@faisalalkawrexi;1
@samikhateruhpik;1
@mobarakkabdalha;1
@ahsaeed4;1
@asuwayed;0
@rayanghafisloti;1
@hamidgesryxaei;1
@saifrowaispxnf;1
@warhantamiqpujq;1
@walidkaabiqniyq;1
@faragfadeloxefi;1
@sororsahianhced;1
@abedalla_ziad;1
@nafgeeehadee201;1
@ElgareesMraad;1
@parfoisKSA;0
@meshaelorefxdzv;1
@ayyadgholafxxut;1
@kwt_social;0
@marazawa22;1
@shadiouniukkjfv;1
@Ali_alshaki;0
@srd_news;0
@mohannad20141;1
@farahmeghenlqmi;1
@zentawabjico;1
@TS2Globe;1
@HamzaOyusuf;1
@hamidtowalecelp;1
@AraaNewsQ8;1
@fadlgobrandxry;1
@abdallahfalssfv;1
@ferehbaqamyvqju;1
@abdelgawwadohzb;1
@ramzyabdalymahm;1
@al_bokaa;0
@kamelkaydixmjbv;1
@shadienadpmzo;1
@mostafatamilfex;1
@ebadiherefiwwuu;1
@abdelrazzakxgar;1
@ahmadkhazmakorx;1
@modhykhobrahhrz;1
@tabyan_daawe;1
@talhansafezxob;1
@ebrahimbedegxxm;1
@abdelmegidaoqlj;1
@bj9u1;0
@mohannadbenscrg;1
@KhalidddAahmmed;1
@emadhamidyekot;1
@shoaibdarraatok;1
@nourah20579840;1
@WafyApp;1
@ramialmoryunoql;1
@ahmedsowaimehca;1
@nagibgawharygwo;1
@mohammedsahftga;1
@saleh_elghamdi2;1
@edrishailyoulcp;1
@LiquiMoly_Hail;0
@ElhoorTravel;0
@zakareyahaicmbv;1
@alwalidhakiyqmz;1
@mohamedd254gall;1
@Alshafaq1;0
@Peace_IsThe_Way;0
@zaferabdelwutkh;1
@hamidaneseiexuj;1
@7ADI_ALEES;0
@fehedshaqryaevq;1
@elbarky447;1
@RosSuso;1
@AdenPressNews;0
@ghanemkailatnih;1
@mohamed_ali787;1
@Elsa3eedM7med;1
@alalyaniie44;1
@HassanReslan;1
@yoneshailyabcn;1
@NaserrrZzaeddd;1
@adelshohaibosrz;1
@eliaskabirfode;1
@bandergasertbti;1
@abdlerahmanoiyk;1
@mellowedawfi201;1
@eldawera;1
@elrasheed_fahed;1
@soudfahhadhimds;1
@qassem_abdallha;1
@sotofasemivkpy;1
@shama34444;1
@alfahadtv1;0
@mostafarohaujjy;1
@ShuraBahrain;0
@shadisharahgsul;1
@PhilipJ04382855;0
@BENFERJANI;0
@AlfayomiHosen;1
@ahmedza32667996;1
@hamadaobaidvqoc;1
@abdallahathcsfr;1
@YahyaSAltaleedi;1
@Alconcord123;1
@alshammri124;1
@anturbenradzrts;1
@mekhlefmatrrfgi;1
@ggharer;1
@Juvaclinicsa;1
@abha14001;1
@safwanzaianowkx;1
@ttm022;0
@Shorouk_News;1
@sherifmezheoorr;1
@kkaiied;1
@1ees7Hk;1
@Sabrnews;0
@alayaan4mohamad;1
@AlomerRafat;1
@thamerghaltnomu;1
@wadad_elhderi87;1
@NawafALunizi;0
@nafeakailanudhz;1
@almawjclinics;0
@motea_dosari;1
@elbatiaan33;1
@misfmisferasma1;1
@M_K_J_5;1
@AlhadhodMosaad;1
@areg_elshahrani;1
@ahmedabolmagd;1
@kasemaliannnxdz;1
@KAloshkin;1
@aaieaedejehei;1
@badranabogazkau;1
@solimangholkwdn;1
@beshirshrorpscs;1
@3bdalahBeshr;1
@moaazarkanidjhq;1
@almahda22;1
@okailbellosxftq;1
@gabaraan44;1
@elkorashee_hama;1
@fuieaslesuir;1
@aboshineshin;0
@AteaaaAbdalahh;1
@a1011na;0
@alkhattabaapp;0
@yaslammalkivzmh;1
@salamahkahlvrcg;1
@mohameddabifsdc;1
@AlArabiya_Brk;0
@aboubaidahttvsq;1
@faisaldalimrngk;1
@abedalla_hamdey;1
@alibenhaizovyxw;1
@golden_tower_99;1
@SalimmmZzhrane;1
@haithammorbswii;1
@alwalidanziqhql;1
@fouadmenaweeext;1
@alzahraniie4453;1
@fahdsahlawiwflr;1
@MobarkEl3liwy;1
@abdlrahmanmdbmj;1
@damenfarragnhxr;1
@7aqelSalfiq;1
@Bassam_13;0
@AmeenElghareb;1
@klindmaklink;0
@elhasaaan_ali;1
@wasimmoflehudiw;1
@malmtwakel;1
@abdellatifspgwj;1
@saadalghemana;1
@KhaledSaud96321;1
@muslehalomari22;1
@alwalidalzabacf;1
@ramzymokaidrkop;1
@oooqtrooo;1
@Meshari_ALsaaD;0
@bnsaadkhled;0
@medanitowalwhhm;1
@saidhazazicdxj;1
@salemghefalkddi;1
@fahdmelhemltxz;1
@mozherkarougdsi;1
@yaanaas_aodaa;1
@hassanmusahass3;1
@OMAlsaedi;0
@sh3eb_elrashed;1
@mehannabarittek;1
@wUTtLwdjhJ9HGyp;0
@mhmeyemen;0
@efghermes;0
@SalySalysalys;0
@Ali_alowifi;0
@dalal_el3yafi46;1
@SensesClinics;0
@kaedrafdahgpam;1
@naserfehedvhdkr;1
@fyselelelteby;0
@almarazaw43;1
@yoness_magdi938;1
@wafinasserecmnx;1
@ZeeAlwanTV;1
@LibanHuit;0
@muhammadmoruzwn;1
@omarhagourygrrx;1
@almaghed773_kha;1
@hassanlameashyg;1
@asemshoeyquwzct;1
@FaisalGhanm;1
@husseinalmusli3;1
@manalsubihi134;1
@ssbreerrashedd;1
@Ahmad_ttwn;1
@naserhashemvuzu;1
@mohsenbarakpvjq;1
@abdelaziz_elsh2;1
@fares_hijaz;1
@tahaalyassin1;0
@saied_elghamdie;1
@mefrehasmari203;1
@Els3edyHmdan;1
@easakhodarymuqq;1
@elwysaramiwmagd;1
@rakanbenghaqnjs;1
@peoe55;1
@mobarakbatlnbyw;1
@abdhadiabdalah;0
@essa_el3lii344;1
@2PACALHILAL;0
@mohammedahmari5;1
@alabass_mohame1;1
@gazisowaimannwm;1
@nazemdehesixxbz;1
@sahrr_elshahran;1
@mesaee33d_adil;1
@turkifaragpbaqz;1
@maherhaialhjqx;1
@ariyadhiah;0
@mesho9966;0
@FAHAD_0000;0
@ghassanhakiewdk;1
@zensorortbez;1
@ibrahimazri07;0
@gamandabibqcfs;1
@hesham_m_2011;0
@y56T5MrSPMUQPWp;0
@abaedalh333;1
@adeell1234667;1
@hosamkhateregyv;1
@M_sa7ab14;1
@hamidabomoatcpq;1
@bagdade_5aliiel;1
@ebadelameainoa;1
@Nashra_news;0
@aboubaidahatnzp;1
@zahersahlawjogd;1
@AlshebaniyBrgs;1
@ZezoElma7zy;1
@ramimegheneubfm;1
@heshambahrifdvk;1
@ArabiaUnlimited;0
@abdlerahmantjik;1
@daaaooom7;1
@OmaiOmar2015;1
@almarriqatar1;0
@radihamodiqmte;1
@alayam_q8;0
@marwanalfaleh1;1
@alsharifa209;0
@aloliwi;0
@badeamekhlepxxn;1
@alahdal1978;1
@zakitayyartaies;1
@bhr_land;0
@wahidmebtieyam;1
@bMIKoX1nbp3BaOh;0
@soltanfalehalqy;1
@MD_ALsharif;1
@LAldossary21;0
@radiatragytzpl;1
@lam7a_G;1
@abass_elhmd2345;1
@amgadfaragybvc;1
@akrammeadkgcpfl;1
@maghanem_group;0
@ahmedsabayhcfno;1
@abedalla47_3ana;1
@ali_abdelaziz34;1
@mahiobgahniobki;1
@abdelrazzakthnk;1
@saadiomari;1
@m8_alshahwani;1
@ahmedrakanwxzg;1
@farhanshokydqep;1
@hamidanmorsmata;1
@hassriyat;0
@nezalkahtanhufe;1
@mmtazshop;1
@samirtawabygdfj;1
@yosefaboresznqd;1
@yahiasalem3;1
@elsamere_yousef;1
@S3oodSale7;1
@makboloufancfak;1
@alsubaie111;0
@VsLUpk7m9k3NDfk;0
@Fh4301;0
@abdelelahatjnda;1
@muhammadgobzlkz;1
@adnanghamedxrlv;1
@Yasser888_888;1
@Resrch_Proposal;1
@UAE_AJIL;0
@SMS20202020;0
@AlskieaSalem;1
@7adramout_net;0
@AlnfeiyArafat;1
@alielmeitr;1
@3hod_eldgheli35;1
@ramigafnhukkkyg;1
@abdulazizkhala6;1
@gehadakhdarjuvo;1
@mehiazahranyrcg;1
@eliasabdallsxhe;1
@zameleselyyrhux;1
@AlsobhiNaif;0
@mahammedtwipbqc;1
@khalidatragyjrn;1
@ebrahimorefgzcs;1
@zaheralfifiiqtx;1
@HelaalRezk;1
@mohamedalbar;1
@mahamedgaraiamp;1
@farhanabdelzsie;1
@KPR_GROUP;1
@Couponsclubnet;0
@elewikhaledcinj;1
@fahdagibymlkr;1
@5edr_elmasri40;1
@medanidalimnzvu;1
@mahammedsorkmuo;1
@omarswigyhmajzm;1
@falehmekadmazor;1
@Sageralatibi;1
@AbomishaL_j;0
@badeashatrykwoa;1
@fayeddahhambvpn;1
@kooora;0
@abdelkadersvmhf;1
@Happylife_qa;0
@mahammedakhmupd;1
@drjehad4ever1;0
@HayatiRawaa;0
@moagebwafijklr;1
@fahad888_elqaht;1
@taisirowaidgzwt;1
@porte_bonheur0;0
@adamtwigryaqica;1
@magedhazlisick;1
@moayed1977;1
@kamal_elrashed;1
@ksa5_net;1
@elewigoghimptrm;1
@sakrsaeghicyuqx;1
@sefeddeinabtjxj;1
@awwadsharahxzxt;1
@waleedi45910700;1
@samarAL_ADWAN;0
@fadlsolimaniuvt;1
@meshaelrahicrqv;1
@wardanshafalatd;1
@fahdalstami;1
@gahz_elshdadi44;1
@taghredd_eln2ed;1
@mastou_tt;1
@abdelgawwadjrqc;1
@fayedgeghadpnwf;1
@fahdaborakabgdn;1
@N_MEESHAL;0
@badranbensawnft;1
@falehboadanfyqf;1
@mosaalfifikkab;1
@aljuda_com;0
@ghassanhusernaw;1
@KSA;0
@salemsheriaswjk;1
@Falcon9990;1
@hgya_naserr5645;1
@AbdalaElkhoder;1
@alaseree4512;1
@jlbalhbeb_shykh;1
@halabyhadrawlnh;1
@HFwIu2e5HmBpRmg;1
@helmikaydiyjxz;1
@toradwakedfehk;1
@6_7rfe;1
@shaddadzohelhyk;1
@ayeshhendiykrrv;1
@aliansharifstxe;1
@soltaanalatyaab;1
@abedalr21766923;1
@nassertohami;0
@DrNeven2;1
@shaherremaldykt;1
@tafteesshh_q8;0
@sohib_513;0
@basemabdelrwuys;1
@SAFEISKSA;0
@asibengobrartdl;1
@HamdiNizar13;0
@elkahtanie75;1
@easarashodixyjm;1
@kenanzeferyxrby;1
@zenhalwaniksndr;1
@smshahrani;0
@selimmehzarrkxo;1
@Y73009;1
@galalmehaniygmu;1
@khalifahbehkywq;1
@ibrahim49491374;1
@adishebelilkhnr;1
@nawwafabdeljbrx;1
@wardanfahharpbq;1
@aqleeat;1
@Grand500;1
@emadagmansqiwpk;1
@mohsenzamilhyaq;1
@AmiraBarid;1
@saeghmemaryjgpc;1
@abbouddarimnhc;1
@MAlbeshri145;1
@alshmbry;1
@talhanshokybmoe;1
@khodairnayevnfz;1
@ematere4falh;1
@almatarfe743omi;1
@ahmedbarakoejkh;1
@sahlagibykurrfu;1
@MrsHandala2;0
@ahmeededhareb80;1
@osmaenemhrua;1
@rofayadealshama;1
@FirstSnapshot;0
@jalshamsi777;0
@abedalmaged47_f;1
@sherifgoghihujo;1
@3bdallahSliman;1
@7asssen_aldawaa;1
@Okaz_Culture;0
@anwarfeteniwtxu;1
@alolymagedyseaj;1
@fahedhh;1
@alshemee_healal;1
@GazaaEl7alal;1
@malmosallam;0
@abofadilalgz;0
@639_1991;1
@abomoteab;1
@badeameseberdcc;1
@abdelmegidmbwod;1
@yasalehnahdi202;1
@abdullahoqatces;1
@gehadtarqiyjup;1
@arefsebeaetyy;1
@mekrenmeakabdyn;1
@hanyshaqryhwvha;1
@abdlrahmanzkrre;1
@aboomar1990nnn1;0
@mohsenalshovhzj;1
@mubaraksamail1;1
@Slem231Hamad;1
@abdelgawwadbrhc;1
@taisirhakirbojt;1
@A7medHwaidy;1
@abdallha_elmage;1
@alnasser_fooz;1
@wafa_abdallha67;1
@norbehegybtigqo;1
@bahrainaa1;0
@sefeddeinshiyhx;1
@beshirrathifxfx;1
@moslehalyahhwon;1
@m7777ms1;0
@yafahadabdulra2;1
@fehednaharnhhgp;1
@alsahakw;0
@rabeagahnigwqp;1
@elwysowaidytjnk;1
@FadelElgawhar;1
@morasee_mageed;1
@zahersaramiaewe;1
@kamelnowaisgfid;1
@TariqAlnajjar1;1
@m7md_elqahtani5;1
@MediaMilitaryYE;0
@abuleeth2009;0
@ghanembakarfjju;1
@bbadersultan;1
@BE_OTAIBI;1
@helalmeaqlivelt;1
@metaebrabiaaywu;1
@amorymoteabxygy;1
@rabeashetryqtbd;1
@halilnaemikfmwc;1
@naserezeqiosvru;1
@SshlyyyMhmddd;1
@alaa_tabbara;0
@Ebtissamm;1
@borhanzeferecwt;1
@salehaglanzvrgr;1
@yaserkhodarmpsr;1
@SaliehAlbosher;1
@eyesaudi;1
@noof_meashal;1
@abdelfattahpgfi;1
@hamadaabdalttpn;1
@badrangeadyjfyo;1
@Uae_Ka1;1
@fahdbinaide2;1
@A_h_m_e_d_0_1;1
@abdelmegidkfjfp;1
@gawadanwarautgy;1
@tawfikghaltgihh;1
@wasimmertaahidm;1
@mansoursharlaid;1
@amgadkredesvmzs;1
@mohammedrahsonp;1
@yahia_yahia745;1
@wahidtawabjykcq;1
@sara76i_;1
@iFaisl;0
@faridtayfalgqlj;1
@aboo3bdal3ziz;1
@mansor_elyosef5;1
@z4ar_;0
@fahdasemichsjcm;1
@zaheramodinxyl;1
@mobark1000;0
@nagihamza123456;1
@ElrshedSha3eb;1
@azzammoshelogkj;1
@zaidsawwatpzwt;1
@3abdoSalem;1
@ali_khateeb;0
@fehedbalwiwrei;1
@edrisrowaisosng;1
@maherthanyagciw;1
@FaaBB24;1
@saleharkaniomay;1
@saidshaqrymquj;1
@alrube3i;1
@zakialshowepsco;1
@Aas_770;0
@abdohamodidcab;1
@BassmaGhanem;1
@khaled_el3refi4;1
@ekabshatrytsxk;1
@nieafiewea;1
@BakheetH;0
@cgtnarabic;0
@moradamodiqiimn;1
@osamareashe;1
@hanygabourglxfc;1
@RevakEmlakar;1
@MofiElmrzoqy;1
@Kuwait_Re;1
@3li_mezahem;0
@asemalrebhswpo;1
@adelbakareajf;1
@khalifahnagvfmc;1
@yosefwakedgnjj;1
@mosasharahiwish;1
@noureddeen2;1
@fouadbekhetpgbu;1
@kobon_ds;0
@elzahranii_moha;1
@salmy888_osman;1
@AB_SD;0
@alizahranyfaih;1
@Ali_M_AlMAlki;0
@alayasaa33;1
@gamalgemalijctb;1
@yonesshalhoyoyq;1
@Alqabba_mohamad;0
@alihayelgrip;1
@moazdarrabwhvks;1
@McDonaldsKSA;1
@abdullahalkhrxz;1
@faisalabdelurin;1
@aberrr_abdelkre;1
@awwadghamedwswo;1
@AllhebSalah;1
@galalnaemimhfo;1
@saeeaahothmaney;1
@m7md_sami34;1
@yazidalshektprt;1
@MLT_MLK;0
@samibadkhenvcwu;1
@adelmubarak3;1
@drmhamdabd;0
@A5barSudan;0
@mostafatwits;0
@falehmemarycxtk;1
@mohsenkalbalksb;1
@MKhnifer;1
@selimshamsinryz;1
@alatyaba_abiiwd;1
@ThunayanAlial;1
@salmanhosawbkkc;1
@yosefshadisbpqq;1
@okaz_brk;0
@An600;1
@salehzahrawkvbb;1
@medanidafrhplb;1
@zaheregeliovvf;1
@tawfikamriaesmr;1
@AlabodeHamza1;1
@ahmedalgibrana;1
@gazizoheryadssa;1
@vWP3kIllNlZdK1b;1
@na666if;0
@m_kasasbeh1;1
@rahketebisanjke;1
@sindk4mindk;1
@abdallahsafseex;1
@sheriffakihzoaz;1
@Egazatsaudi;0
@abdelkaderkiupb;1
@sakrkhlefyttany;1
@_samir_mohammed;0
@Yzdcc;1
@_Lolzy;1
@ma7mod_elghamdi;1
@elewisahelibwsd;1
@alkahtaniie7487;1
@salehlhacr;1
@shmr987;0
@mohsenakhdaguxb;1
@mahamawa44;1
@abdelgawwadlblh;1
@sallomokariwbbh;1
@N_78MM;1
@damenfahhadpbbj;1
@alwalidazzamttb;1
@Aljzaeria;0
@MsoudAlmohamadi;0
@obaednaser;1
@abdelrazzakxrny;1
@_i_love_ksa;0
@qatarbf;1
@k2009d;0
@ahmed_aldraaan7;1
@Almustaqbal;0
@rrhalllaamerrr1;1
@shbabmf;1
@abdelelahfaphdy;1
@hamedsharahmzta;1
@RshaddMhmdd;1
@mohameedabraaaa;1
@SuperAnnsssd;1
@ibrahimmateycno;1
@farahetabiamhnh;1
@2Gksa;0
@abdelmegidmmvxj;1
@mozherrowaigvkd;1
@alaqari2006;0
@alibinthamer;1
@garamallagh1;1
@mubarakoiveil;1
@Abdulla74239388;0
@Osama_alorfe;0
@sororrefayxwuw;1
@wesamotthaivkpv;1
@ghalebfarrangxy;1
@saleh_el5wetarr;1
@mohamme46647564;1
@FitYou_Fitnes;0
@zaferselelygulw;1
@mkled_82;0
@yassera27836601;0
@farahmaraylvxpr;1
@wesammakharooth;1
@moagebalshezfra;1
@MaramAbdulaziz;0
@TahnoonAlDera;0
@mahammedwarofey;1
@nwff_el3anzii44;1
@zafer01alsaedd;1
@hamedallakmanii;1
@mahmodsoudipklb;1
@turkimarayciydw;1
@SaudiNews50;0
@saeed_alnuaime;0
@soontaif;0
@zaferbnhansrgaf;1
@morabaha_sa;1
@homeartco;0
@dcig66;0
@mobarakaglaawou;1
@lebanondebate;1
@mahdisaeghmbhv;1
@salem_elharbi87;1
@fayedsharari;1
@wanisbaharivepj;1
@dr_msalalam;1
@Aishabnan;1
@kasembekhetxpor;1
@obaidmajid1;1
@Faisal_Baluchi;0
@ahmed_alomari05;1
@alghamdilawfirm;0
@AlkhabarNow;0
@noryamanijncjmu;1
@nas5110;0
@walidalfifitgoy;1
@noramalky87;1
@hamidtowalemspe;1
@mubearkehu;1
@mboshearebshe;1
@moslemqadriukyf;1
@elwyhamishambny;1
@othmaansahley;1
@hand_maneff677;1
@hasanyahyahasa1;1
@Alone179692005;1
@ragaahendiqilce;1
@amazing_pics_15;0
@rakanhadramtbqa;1
@mohammedkerxjdm;1
@alhagare477;1
@ma3ali_eldgheri;1
@abdelkadertrzhs;1
@raedalamiuzjipf;1
@molkabgaserqgte;1
@kolebshamriihux;1
@zaherbenladcpkr;1
@stshm23;0
@CBCEgypt;0
@AnsiIsmail;1
@maha_elrwess56;1
@awwadatiik55aed;1
@hashemeriannuft;1
@khalideteqdnct;1
@Khaledselim_eg;1
@alkasee34;1
@zeenasaqrr888;1
@haithamfeqetrtf;1
@raadaboreshzvfq;1
@hadibelelahuyrp;1
@yamubarakasama3;1
@betalslemeoje;1
@UAE_12PM;0
@NafisaShams;1
@defallahmezfwqf;1
@rabeahozaifhovm;1
@badralshujaa;1
@RemiMaalouf;0
@mohamadeed4;1
@mohma_alkahtaan;1
@aminalsareapjth;1
@yonesalhofagnxv;1
@assabeeldotnet;0
@m_alfahaad;0
@rashidayed2;1
@mariam00alkhal1;0
@abdelkaderebpah;1
@sohaibfawzamqwb;1
@abdelgabbarygzt;1
@mohammedbenqnlz;1
@magedbnraqoeyus;1
@alzamaeelmohame;1
@tabuk1news;0
@haemaeadiuof;1
@badrandabibegzf;1
@NASSERALKHATEEB;0
@el3amar3_xx;1
@gawadgabaliarsx;1
@khaledamishwxoq;1
@mohsenilerdadi;1
@muhammadsodazcl;1
@azzamfakihqqhj;1
@AlzmananMahdey;1
@raga2elshamri92;1
@superkhalidbin3;1
@galaltayfalcpaz;1
@zaherkhathliuie;1
@awdddgaberrr201;1
@el3amry65444;1
@salehshaqryfleo;1
@7amedMo7sin;1
@abdlerahmanbdhn;1
@mohannadawawblr;1
@hosamhakirxrqqs;1
@zaherrohaifndar;1
@oudahbatrafhpji;1
@saidmagedyjpkj;1
@kasedkhazmajmnq;1
@turkial12776021;1
@abdullatif336;1
@mmd3eP04zqvxYni;0
@azabbenoudaeokj;1
@AlyemenyAfashs;1
@kamel_elnasr949;1
@AbbadSalieh;1
@bandernohyifcfx;1
@hamidanbenhxpvn;1
@sol_matlaa4;1
@ghalebreyahuolb;1
@haddaf22e;0
@elshr3an;1
@mosahozaifylhfa;1
@abdallahabowshl;1
@osamahbensayynx;1
@travelhamad;1
@ahmed_tarkstani;1
@okailhakirqghh;1
@FerrucciKSA;0
@mahamedakhdgyzv;1
@sahershetefgkfc;1
@Memo29567;0
@Hussien313_Alaa;0
@metrefowaiskhvm;1
@alshmas1;0
@khaledoqailmjsm;1
@makbolfeqeriklr;1
@ElfeqyNaser;1
@hadighanemffyge;1
@saiftayfallqsly;1
@elshahare33;1
@gaziahedabsrdy;1
@iushayri;1
@mosabfehedpqpaz;1
@easashamrannjam;1
@nabilsaramibvet;1
@akrammesawizkuv;1
@TwittAbdulaziz;1
@ellakmanee_shlo;1
@TheAdeleLouise;1
@far7an_elrshedi;1
@sherifmesebnimr;1
@toefl_ielts_ksa;1
@khaledwafipgvq;1
@faisalathatwbkn;1
@kfm2020;1
@hamadazamilhckb;1
@Abu_s1;0
@abdelmohsenhrln;1
@3atrees3ayed;1
@soudkaroubxiph;1
@alsaraniie41_ma;1
@ghassanbakaaibn;1
@a444p_;1
@mansourelaia;1
@hamadalmanssour;1
@Detectionleak;0
@raadkhlewieozz;1
@abdullahaalvuuf;1
@3_l_i_l;0
@abban87823;1
@BARJASS_FAHAD;0
@raedshafayxhbjc;1
@M6ir_Kw;0
@suoltaan7644;1
@czHnV1SEmEVKnmF;1
@Hereisjazan;1
@ekabgabrawbdhkl;1
@hanaditurki;1
@tot1480;0
@gamalmarayuodi;1
@matereaasiri1;1
@al_GyorR;0
@zakitayyeblpyg;1
@rabeaalalipvjvb;1
@zekryzalzaltxyl;1
@skynewsarabia;1
@AlyahyaS;0
@ALMHAINI;0
@rabeabeharijoiy;1
@AlsaliehYahya;1
@bruder_lucas91;1
@ayedalharbi13;1
@masarwatan;0
@elawizalzalosuq;1
@salamahzamirvvg;1
@Magweshi;0
@mohammedsehlfjj;1
@abdalhadeewew;1
@mortadaalrenlfp;1
@wardanbaharsnkz;1
@elmghfori;1
@suleman_el3omr5;1
@saqar1955;0
@hammodmosedzlhh;1
@karimsowaidbkhh;1
@kalsuhail;1
@hadirakanzzcz;1
@abdelwahabsplnw;1
@alwalidshokikus;1
@faisalhozaienzc;1
@saiddebeshirjx;1
@moazbishynzjicy;1
@abunasser783;0
@abdelwahedzqypf;1
@ibrahimalreyidm;1
@saidbekhetaloec;1
@maha_mohamed11;1
